"SMILES","EXTERNALID","N","INTRODUCER","MODIFIER","AMES {measured}","COMMENTS"
"CC1=CC=CC2=C1C=C(C=C2)N(=O)=O","-","3049","midnighter","published","active","-"
"O[C@@H]1CCO[P@](=O)(N1)N(CCCl)CCCl","-","3050","midnighter","published","active","-"
"OC1(CCCCC1)C#N","-","3051","midnighter","published","inactive","-"
"ONC(=O)C1=CC=C(O)C(O)=C1","-","3052","midnighter","published","active","-"
"CC(C)CC1NC(=O)CNC1=O","-","3053","midnighter","published","inactive","-"
"C(=C/C1=CC=CC=C1)\C1=CC=CC=C1","-","3054","midnighter","published","inactive","-"
"CC1=C(C=C(C=C1N(=O)=O)N=[N+](O)C1=CC(=C(C)C(=C1)N(=O)=O)N(=O)=O)N(=O)=O","-","3055","midnighter","published","active","-"
"NC1=NC(=NC2=C1N=CN2C1=CC=C(C=C1)N(=O)=O)C1=CC=C(C=C1)N(=O)=O","-","3056","midnighter","published","active","-"
"OC1=C(Br)C(Br)=C(Br)C(Br)=C1Br","-","3057","midnighter","published","inactive","-"
"C[C@@H](O)COC(C)(C)C","-","3058","midnighter","published","active","-"
"CC(C)[C@@H]1NC(=O)[C@@H](NC(=O)C2=C3N=C4C(OC3=C(C)C=C2)=C(C)C(=O)C(N)=C4C(=O)N[C@H]2[C@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]3CCCN3C(=O)[C@@H](NC2=O)C(C)C)[C@@H](C)OC(=O)[C@@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O","-","3059","midnighter","published","inactive","-"
"O=NN1CCCCCCC1","-","3060","midnighter","published","active","-"
"OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1","-","3061","midnighter","published","inactive","-"
"OC1=CC=C(\C=N\C2=C3C=CC=CC3=NS2)C=C1","-","2962","midnighter","published","active","-"
"CC(=O)C1=CC=C(C=C1)N=O","-","2963","midnighter","published","active","-"
"CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)N(=O)=O","-","2964","midnighter","published","active","-"
"CC(C)(OO)C1=CC=CC=C1","-","2965","midnighter","published","active","-"
"NC1=CC=C(N)C2=C1C(=O)C1=C(C2=O)C(=CC=C1)N(=O)=O","-","2966","midnighter","published","active","-"
"OC(=O)CN(CC(O)=O)CC(O)=O","-","2967","midnighter","published","inactive","-"
"COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O","-","2968","midnighter","published","inactive","-"
"C[C@H](CCC1=CC=CC=C1)C1=CC=CC=C1","-","2969","midnighter","published","inactive","-"
"CC1=CC2=NC3=CC=C(C)C(N)=C3N=C2C=C1N","-","2970","midnighter","published","active","-"
"CS(C)=O","-","2971","midnighter","published","inactive","-"
"CNC(=O)C1=CC=CC=C1","-","2972","midnighter","published","inactive","-"
"O=CNNC1=NC(=CS1)C1=CC=C(O1)N(=O)=O","-","2973","midnighter","published","active","-"
"COCCOC","-","2974","midnighter","published","active","-"
"OC1=CC=CC2=C1C=CC1=C2C2=C(N1)C=CC1=C2C=CC=C1","-","2975","midnighter","published","active","-"
"COP(O)(O)=O","-","2976","midnighter","published","inactive","-"
"CCCCOC(C)=O","-","2977","midnighter","published","inactive","-"
"ClC1=C(Cl)C(Cl)(C(Cl)=C1Cl)C1(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl","-","2978","midnighter","published","active","-"
"O=N(=O)C1=CC=C2C=CC3=C4C(C=CC1=C24)=CC1=C3CCCC1","-","2979","midnighter","published","active","-"
"OC(=O)C1=CC=CC=C1NC1=CC=CC(=C1)C(F)(F)F","-","2980","midnighter","published","inactive","-"
"COC1=CC=C(CCl)C=C1","-","2981","midnighter","published","inactive","-"
"ClC(Cl)C(=O)C(Cl)Cl","-","2982","midnighter","published","active","-"
"OC1C(O)C2=CC3=C(C=C2CC1=O)C=C(C=C3)N(=O)=O","-","2983","midnighter","published","inactive","-"
"CC[C@H]1CO1","-","2984","midnighter","published","active","-"
"CN1C(N)=NC2=C1C(C)=C(C)C1=C2N=C(C)C(C)=N1","-","2985","midnighter","published","active","-"
"C=CN=NC1=CC=CC=C1","-","2986","midnighter","published","active","-"
"CN1C[C@@H](C2=CC=CC=C2)C2=CC=CC(N)=C2C1","-","2987","midnighter","published","inactive","-"
"CCOC(=O)C1=CC2=CC3=C4N(CCC3)CCCC4=C2OC1=O","-","2988","midnighter","published","inactive","-"
"OC1=CC=C(\C=C\C(=O)C2=CC=CC=C2)C=C1","-","2989","midnighter","published","inactive","-"
"OC(=O)CC(NC(=O)COC1=CC=C(Cl)C=C1Cl)C(O)=O","-","2990","midnighter","published","inactive","-"
"OC1=CC=C(O)C(O)=C1","-","2991","midnighter","published","active","-"
"CNC=O","-","2992","midnighter","published","inactive","-"
"FC1=CC=CC2=C1C=CC1=C2N=CC=C1","-","2993","midnighter","published","active","-"
"NC1=NC(=O)N(C=C1O)C1CC(O)C(CO)O1","-","2994","midnighter","published","inactive","-"
"O=C1OC2=C3C(C=CC4=C3C1=CC=C4)=CC=C2N(=O)=O","-","2995","midnighter","published","active","-"
"CC(NCC1=CC=CC=C1)C(=O)NCC1=CC=CC=C1","-","2996","midnighter","published","inactive","-"
"CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O","-","2997","midnighter","published","inactive","-"
"CC1=CC=C(C=C1C)N(=O)=O","-","2998","midnighter","published","active","-"
"CC1=CC=C2C(NC(O)C3CC(\C=C\C(N)=O)=CN3C2=O)=C1O","-","2999","midnighter","published","active","-"
"COC(O)=C1[C@@H](C2=CC=CC=C2N(=O)=O)C(C(=O)OCC(C)=O)=C(C)N=C1C","-","3000","midnighter","published","inactive","-"
"CS(=O)(=O)NC1=CC=C(NC2=C3C=CC(=CC3=NC3=C2C=CC(=C3)N=[N]#N)N=[N]#N)C=C1","-","3001","midnighter","published","active","-"
"O=CC1=C(C=CC=C1N(=O)=O)N(=O)=O","-","3002","midnighter","published","active","-"
"OC1=CC=C2C(=C1)C1=C(C=CC=C1)C1=C2C=C2C=CC=CC2=C1","-","3003","midnighter","published","active","-"
"C1CCC2=C(C1)C=C1C3=C2C2=C(C=CC=C2)C3=CC2=C1C=CC=C2","-","3004","midnighter","published","active","-"
"N\C(=N/OC1OC(C(O)C(O)C1O)C(O)=O)C1=CC=CC=C1","-","3005","midnighter","published","inactive","-"
"CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O","-","3006","midnighter","published","inactive","-"
"O=NC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C2=C1C=CC=C2","-","3007","midnighter","published","active","-"
"OC(=O)C1=CC(Cl)=CC=C1Cl","-","3008","midnighter","published","inactive","-"
"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(O)=O)C1CC2=CC=CC=C2C1","-","3009","midnighter","published","inactive","-"
"O=N(=O)C1=CC=CC2=C1C1=CC=CC3=CC=CC2=C13","-","3010","midnighter","published","active","-"
"CC(=O)OC1=CC=C(CCl)C=C1","-","3011","midnighter","published","active","-"
"OCCCCN(CCO)N=O","-","2912","midnighter","published","active","-"
"O=N(=O)C1=CC=C(O1)\C=N\C1=C2C=CC=CC2=NS1","-","2913","midnighter","published","active","-"
"OCC(CN=[N]#N)CC1=CC=CC=C1","-","2914","midnighter","published","active","-"
"BrC1=CC=C2C3CCCCC3C=CC2=C1","-","2915","midnighter","published","inactive","-"
"CC1=NSC(N)=C1","-","2916","midnighter","published","active","-"
"CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1","-","2917","midnighter","published","active","-"
"OC(CN=[N]#N)CN1C=CC(=O)NC1=O","-","2918","midnighter","published","active","-"
"O=NN(C1=CC=CC=C1)C1=CC=CC=C1","-","2919","midnighter","published","inactive","-"
"S=C1SSC2=NCCN12","-","2920","midnighter","published","inactive","-"
"COC(=O)[C@H]([C@H]1CCCCN1)C1=CC=CC=C1","-","2921","midnighter","published","inactive","-"
"CC1=CC=C(CC2CO2)C=C1","-","2922","midnighter","published","active","-"
"O=C1CCCCCN1","-","2923","midnighter","published","inactive","-"
"CN1C(N)=NC2=C1C=CC1=C2C=CC=N1","-","2924","midnighter","published","active","-"
"C[C@@H](O)CN(C)N=O","-","2925","midnighter","published","active","-"
"OC1=CC2=C3C(C=CC4=C3C1=CC=C4N(=O)=O)=CC=C2","-","2926","midnighter","published","active","-"
"O1C=CC=CC2=C1C1=C(C=C3C=CC=CC3=C1)C1=C2C=CC=C1","-","2927","midnighter","published","active","-"
"OC(=O)C1CC2=C(NC3=C2C=CC=C3)C(N1)C1=CC=CC=C1","-","2928","midnighter","published","inactive","-"
"CC(=O)NC1=CC=C(CC2=CC=C(NC(C)=O)C(Cl)=C2)C=C1Cl","-","2929","midnighter","published","active","-"
"ClCCOC\C(Cl)=C/Cl","-","2930","midnighter","published","active","-"
"O=CC1=CC=CC(=C1)C1=CC=CC=C1","-","2931","midnighter","published","inactive","-"
"CC(O)CC1=CC(N)=CC(=C1N)N(=O)=O","-","2932","midnighter","published","inactive","-"
"COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC","-","2933","midnighter","published","active","-"
"COC(=O)CC(=O)OC","-","2934","midnighter","published","inactive","-"
"NC1=CC(Cl)=CC=C1O","-","2935","midnighter","published","active","-"
"CC1=CC2=C(C=C1C)N=C(N)S2","-","2936","midnighter","published","active","-"
"CC(C)(S)C(=O)NC(CS)C(O)=O","-","2937","midnighter","published","inactive","-"
"C1=CC2=C(C=C1)C1=C(C=C2)C=CC2=C1C=CC1=CC=CC=C21","-","2938","midnighter","published","active","-"
"ClC1=CC=C(NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C=C1Cl","-","2939","midnighter","published","inactive","-"
"CN1C(N)=NC2=C1C=CC1=C2N=C(C)C(C)=N1","-","2940","midnighter","published","active","-"
"NC1=CC=CC=C1N(=O)=O","-","2941","midnighter","published","inactive","-"
"N1C=CC=C1","-","2942","midnighter","published","inactive","-"
"FC(F)(F)I","-","2943","midnighter","published","active","-"
"CC1=NC2=C(N=C1C)C(C)=C(N)C=C2","-","2944","midnighter","published","active","-"
"COC1=CC(=O)C(=O)C(=C1)C(C)(C)C","-","2945","midnighter","published","inactive","-"
"CC1=C(N)C=C(C=C1N)N(=O)=O","-","2946","midnighter","published","active","-"
"C[C@@H]1[C@H]2C[C@@]3(C)[C@H](O)C[C@H](O)C[C@@H]3[C@@H](C)C[C@H]2OC1=O","-","2947","midnighter","published","active","-"
"CC1=NC(O)=C(C=C1C1=CC=NC=C1)C#N","-","2948","midnighter","published","inactive","-"
"O=N(=O)C1=CC(=C2C=CC3=C4C(C=CC1=C24)=CC=C3)N(=O)=O","-","2949","midnighter","published","active","-"
"CC(=O)NNC1=CC=C(CO)C=C1","-","2950","midnighter","published","active","-"
"ClC1=C(Cl)C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C(Cl)=C1Cl","-","2951","midnighter","published","inactive","-"
"CC(=O)OC1CC2=CC3=C4C(C=CC5=C4C2=C1C=C5)=CC=C3","-","2952","midnighter","published","active","-"
"CC1=CC(=C(N)C(N=NC2=CC=C(C=C2C)C2=CC=C(N=NC3=CC=C(O)C(=C3)C(O)=O)C(C)=C2)=C1N)S(O)(=O)=O","-","2953","midnighter","published","active","-"
"NNC1=CC=C(C=C1)N(=O)=O","-","2954","midnighter","published","active","-"
"CC[C@@H](C)[C@H](C)CO","-","2955","midnighter","published","inactive","-"
"O[N+]1=CC2=C(C=N1)N=CC=C2","-","2956","midnighter","published","inactive","-"
"NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(N)C(Cl)=C1","-","2957","midnighter","published","active","-"
"O[N+]1=CC=CC2=C1C=CC1OC21","-","2958","midnighter","published","inactive","-"
"Cl\C=C/Cl","-","2959","midnighter","published","inactive","-"
"CC(=O)NC1=CC=CC(O)=C1","-","2960","midnighter","published","inactive","-"
"NC(=O)C1CCCN1C(=O)C(CC1=CNC=N1)NC(=O)C1CCC(=O)N1","-","2961","midnighter","published","inactive","-"
"CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1","-","2862","midnighter","published","inactive","-"
"CCC(=O)\N=C1/SN(C(=O)CC)C2=CC=C(C=C12)N(=O)=O","-","2863","midnighter","published","active","-"
"NC1=CC(=CC=C1O)S(O)(=O)=O","-","2864","midnighter","published","inactive","-"
"CCCCCCCCCCCCCCCCCCOC(=O)CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C","-","2865","midnighter","published","inactive","-"
"CCN(CC(O)C1=CC(O)=C(C=C1)[N+]#N)N=O","-","2866","midnighter","published","active","-"
"CCOC1=CC=C(C=C1NC(=O)C(=O)NC1=CC=CC=C1CC)C(C)(C)C","-","2867","midnighter","published","inactive","-"
"ON=C","-","2868","midnighter","published","inactive","-"
"OC1=C(Cl)C=C(Cl)C2=C1N=CC=C2","-","2869","midnighter","published","inactive","-"
"NC1=NC(C2=CC=CC=C2)=C(CCO)C2=NC=NN12","-","2870","midnighter","published","inactive","-"
"BrC1=CC(Br)=C(OCCOC2=C(Br)C=C(Br)C=C2Br)C(Br)=C1","-","2871","midnighter","published","inactive","-"
"CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl","-","2872","midnighter","published","inactive","-"
"NC1=CC=C2C=CC3=C(C=CC=C3)C2=N1","-","2873","midnighter","published","active","-"
"ClC(Cl)=C1OC(=O)C(Cl)=C1Cl","-","2874","midnighter","published","active","-"
"CC12CCCC(C)(C1CCC13CC(CCC21)C(=C)C3)C(O)=O","-","2875","midnighter","published","inactive","-"
"CN1C(N)=NC2=C1C=C(C=C2)C#N","-","2876","midnighter","published","active","-"
"OC1=C(Br)C=C(C=C1Br)C#N","-","2877","midnighter","published","inactive","-"
"CC(C)N(N)C(C)C","-","2878","midnighter","published","active","-"
"CC1CN(CCN1)C1=CC2=C(C(C)=C1F)C(=O)C(=CN2C1CC1)C(O)=O","-","2879","midnighter","published","inactive","-"
"C=C1CC(=O)O1","-","2880","midnighter","published","inactive","-"
"CC(=O)NC1=CC=C(OC2=CC=C(C=C2)N(O)C(C)=O)C=C1","-","2881","midnighter","published","active","-"
"CCCC[C@@H](CC)COCCCN","-","2882","midnighter","published","inactive","-"
"CN1C(=NC=C1N(=O)=O)C1NC(CO)(CO)CO1","-","2883","midnighter","published","active","-"
"CNC1=C(N(C)C=N1)C(=O)N(C)N=O","-","2884","midnighter","published","active","-"
"C[Si](C)(C)O","-","2885","midnighter","published","inactive","-"
"OC1=CC(=CC=C1N(=O)=O)N(=O)=O","-","2886","midnighter","published","active","-"
"COC1=CC(=CC=C1N)C1=CC=C(N)C(OC)=C1","-","2887","midnighter","published","active","-"
"CCOC1=CC=C(N)C=C1N","-","2888","midnighter","published","active","-"
"O=N(=O)C1=CC=CC2=C1C(=CC1=C2C=CC=C1)N(=O)=O","-","2889","midnighter","published","active","-"
"CC12CCCC(C)(C1CCC13CC(O)(CCC21)C(=C)C3=O)C(O)=O","-","2890","midnighter","published","active","-"
"CN1C(N)=NC2=NC3=C(C=NC=C3)C=C12","-","2891","midnighter","published","inactive","-"
"C1=CC=C(N=C1)C1=CC=CN=C1","-","2892","midnighter","published","active","-"
"CCOCCC1=C(N=C(N)N2N=CN=C12)C1=CC=CC=C1","-","2893","midnighter","published","inactive","-"
"COC(=O)C1=CC=C(CN(C)N=O)C=C1","-","2894","midnighter","published","inactive","-"
"CCOC(=O)N(N=O)C(CCC=O)C1=CC=CN=C1","-","2895","midnighter","published","active","-"
"CN1C(CCC1=O)C1=CC=CN=C1","-","2896","midnighter","published","inactive","-"
"NC1=CC(=C2C=CC=C(C2=C1)S(O)(=O)=O)S(O)(=O)=O","-","2897","midnighter","published","inactive","-"
"OC(=O)CCC(O)=O","-","2898","midnighter","published","inactive","-"
"NC1=CC(Cl)=C(Cl)C(Cl)=C1","-","2899","midnighter","published","inactive","-"
"CCNCC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1","-","2900","midnighter","published","inactive","-"
"CN1CCN(C)CC1","-","2901","midnighter","published","inactive","-"
"N\C(=N/O)C1=CC(O)=C(O)C(O)=C1","-","2902","midnighter","published","active","-"
"CNC","-","2903","midnighter","published","inactive","-"
"CC1=C(Br)C(Br)=C(Br)C(Br)=C1Br","-","2904","midnighter","published","inactive","-"
"OC1C2=CC=CC=C2C2=CC=C(C=C12)N(=O)=O","-","2905","midnighter","published","active","-"
"OCCCN=N","-","2906","midnighter","published","active","-"
"CC=O","-","2907","midnighter","published","inactive","-"
"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","-","2908","midnighter","published","inactive","-"
"O1C2C1C1=CC3=C(C=C4C=CC=CC4=C3)C3=C1C2=CC=C3","-","2909","midnighter","published","active","-"
"OCC#C","-","2910","midnighter","published","active","-"
"O=N(=O)C1=CC2=C3C(CCC4=C3C(CC2)=CC(=C4)N(=O)=O)=C1","-","2911","midnighter","published","active","-"
"FC1=CC=C(C=C1)C(=O)CCCN1CCN(CC1)C1=CC=CC=N1","-","2812","midnighter","published","inactive","-"
"COC1=CC=C(CNCC(O)COC2=CC=C3N=C(O)C=CC3=C2)C=C1OC","-","2813","midnighter","published","inactive","-"
"CCC(Cl)CC(Cl)CC(C)Cl","-","2814","midnighter","published","inactive","-"
"OC(=O)C1=CC(Br)=CC2=C1N=CC=C2","-","2815","midnighter","published","inactive","-"
"CCCCCN(N=O)C(=N)NN(=O)=O","-","2816","midnighter","published","active","-"
"CN(C)CCCNC1=C2C=CC=CC2=NC2=C1C(=CC=C2N(C)C)N(=O)=O","-","2817","midnighter","published","active","-"
"CC1(OO)C2=CC=CC=C2C2=CC=CC=C12","-","2818","midnighter","published","active","-"
"ClC1=NC2=C(C=CC=C2)N=C1Cl","-","2819","midnighter","published","inactive","-"
"OC1C2OC2C2=C3C=CC4=C(C=CC=C4)C3=CC=C2C1O","-","2820","midnighter","published","active","-"
"O=N(=O)C1=CC=C2C(CC3=CC(=CC=C23)N(=O)=O)=C1","-","2821","midnighter","published","active","-"
"OC(=O)C1=CC(=CC=C1N(=O)=O)N(=O)=O","-","2822","midnighter","published","active","-"
"CNC1=C2C=CC=CC2=NS1","-","2823","midnighter","published","inactive","-"
"OC(=O)C1CSCN1C(=O)C1CCC(=O)N1","-","2824","midnighter","published","inactive","-"
"O=N(=O)C1=CC=C2C3=C(C=CC=C3)C3=C2C1=C(C=C3)N(=O)=O","-","2825","midnighter","published","active","-"
"CCCOC1=CC2=C(CCC2=O)C2=C1C1=C(C=CC=C1)C=C2","-","2826","midnighter","published","inactive","-"
"CNC(=O)C1=C(N=CN1C)N(C)N=O","-","2827","midnighter","published","inactive","-"
"COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(C)OC3C(O)C2O)C2=CC3=C(OCO3)C=C12","-","2828","midnighter","published","inactive","-"
"OC(=O)C\C(=C\C(O)=O)C(O)=O","-","2829","midnighter","published","inactive","-"
"OC1C=CC2=CC=CN=C2C1O","-","2830","midnighter","published","inactive","-"
"OC1C=CC2OC2C1O","-","2831","midnighter","published","active","-"
"CC1(C)C2CCC1(C)C(=O)C2=O","-","2832","midnighter","published","inactive","-"
"OC1=C2N=C3C=CC=CC3=C2N=NN1\N=C\C1=CC=C(Cl)C=C1","-","2833","midnighter","published","active","-"
"CC12CCC3C(CCC4CC(CCC34C)OC(=O)\C=C\C3=CC=CC(=C3)N(CCCl)CCCl)C1CCC(=O)N2","-","2834","midnighter","published","active","-"
"CC(=O)C(Cl)Cl","-","2835","midnighter","published","active","-"
"C[C@@H](O)CN(C[C@@H](C)O)N=O","-","2836","midnighter","published","active","-"
"OS(=O)(=O)C1=CC=C2NC(=O)C(=O)C2=C1","-","2837","midnighter","published","active","-"
"CCCC(=O)OCC1=CC=CC(=C1)N(=O)=O","-","2838","midnighter","published","inactive","-"
"CN(C)CCNC(=O)C1=CC=CC2=C1C=C1C=CC=CC1=C2","-","2839","midnighter","published","active","-"
"CC1=C(Cl)C(=O)OC1O","-","2840","midnighter","published","active","-"
"N1C2=CC=CC=C2C2=C1C=NC=C2","-","2841","midnighter","published","active","-"
"N[C@H](CS)C(O)=O","-","2842","midnighter","published","active","-"
"ClCC1=CC(=CC=C1)N(=O)=O","-","2843","midnighter","published","active","-"
"CCN(CC)CCC[C@@H](C)NC1=CC(OC)=CC2=C1N=CC=C2","-","2844","midnighter","published","active","-"
"CC(CC=O)C1=CC=C(C=C1)C(C)(C)C","-","2845","midnighter","published","inactive","-"
"O=NC1=CC=C2C=CC3=C4C=CC=CC4=CC4=C3C2=C1C=C4","-","2846","midnighter","published","active","-"
"CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1","-","2847","midnighter","published","inactive","-"
"Br\C(C=O)=C/C1=CC=CC=C1","-","2848","midnighter","published","active","-"
"COC(=O)CCCCC(=O)OC","-","2849","midnighter","published","inactive","-"
"OS(=O)(=O)OC1=CC=C2C=CC3=C4C=CC=CC4=CC4=C3C2=C1C=C4","-","2850","midnighter","published","inactive","-"
"CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C","-","2851","midnighter","published","active","-"
"OC1=C(C=C(C=C1N(=O)=O)C1=CC=CC=C1)N(=O)=O","-","2852","midnighter","published","active","-"
"OC1=CC=C2C(C=CC3=C2C=CC2=C3C=CC=C2)=C1","-","2853","midnighter","published","active","-"
"CC(C)(C)C1=CC=C(C=C1)C1=CC=C(C=C1)N=O","-","2854","midnighter","published","active","-"
"CN1C(N)=NC2=C1C(C)=CC1=C2C=CC=N1","-","2855","midnighter","published","active","-"
"ClC1=CC(Cl)=NC(Cl)=N1","-","2856","midnighter","published","inactive","-"
"NC1=C(N=NC2=CC=C(C=C2)N(=O)=O)C(=CC2=C1C(O)=C(N=NC1=CC=CC=C1)C(=C2)S(O)(=O)=O)S(O)(=O)=O","-","2857","midnighter","published","active","-"
"CCOC1=CC=CC=C1N(=O)=O","-","2858","midnighter","published","active","-"
"N1C2C1C1=CC3=C(C=CC=C3)C=C1C1=CC=CC=C21","-","2859","midnighter","published","active","-"
"C=C[C@H]1CO1","-","2860","midnighter","published","active","-"
"S=C(NC1CCCCC1)NC1CCCCC1","-","2861","midnighter","published","inactive","-"
"BrCC(=O)NC1=CC=CC=C1","-","2762","midnighter","published","inactive","-"
"NC1=NC2=NC=NC2=CN1","-","2763","midnighter","published","inactive","-"
"CC(=C)C(=O)OCC(O)COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCC(O)COC(=O)C(C)=C)C=C1","-","2764","midnighter","published","inactive","-"
"COC1=CC=C(NC2=C3C=CC=CC3=NC3=C2C=CC=C3)C=C1","-","2765","midnighter","published","active","-"
"OCC(=O)N(O)C1=CC=C(Cl)C=C1","-","2766","midnighter","published","inactive","-"
"O=C\C=C\C1=CC=C(O1)N(=O)=O","-","2767","midnighter","published","active","-"
"NC(CSCCCl)C(O)=O","-","2768","midnighter","published","active","-"
"NC1=CC=C2C=CC3=C4C=CC=CC4=CC4=C3C2=C1C=C4","-","2769","midnighter","published","active","-"
"CC1=C2C(O)C(O)C3=CC=CC=C3C2=CC2=C1C=CC=C2","-","2770","midnighter","published","active","-"
"CCOCC=O","-","2771","midnighter","published","inactive","-"
"Br\C=C\Br","-","2772","midnighter","published","active","-"
"BrC1=CC=CC(=C1)C1=CC=CC=C1","-","2773","midnighter","published","inactive","-"
"O1[C@@H]2C=CC3=CC4=C5C(C=CC6=CC=CC(C=C4)=C56)=C3[C@H]12","-","2774","midnighter","published","active","-"
"OC1COC2C(COC12)ON(=O)=O","-","2775","midnighter","published","inactive","-"
"O=C\C=C\C1=CC=C(C=C1)N(=O)=O","-","2776","midnighter","published","active","-"
"O=NC1=C(N=C2SC=CN12)C1=CC=C(C=C1)N(=O)=O","-","2777","midnighter","published","active","-"
"ClC\C=C/Cl","-","2778","midnighter","published","active","-"
"CC1=C(SSC1=S)C1=CN=CC=N1","-","2779","midnighter","published","inactive","-"
"CN1C(N=[N]#N)=NC2=C1C1=C(C=C2)N=CC=C1","-","2780","midnighter","published","active","-"
"CN(C)C1=CC=C(C)C=C1","-","2781","midnighter","published","active","-"
"N\N=C/C(=O)OCC(N)C(O)=O","-","2782","midnighter","published","active","-"
"COC1=C2C(=O)[C@]3(OC2=C(Cl)C(OC)=C1)[C@H](C)CC(=O)C=C3OC","-","2783","midnighter","published","inactive","-"
"O=N(=O)C1=CC2=CC(=CC(=C2C(=C1)N(=O)=O)N(=O)=O)N(=O)=O","-","2784","midnighter","published","active","-"
"CCC[C@@H](C)C[C@@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@@H](C[C@H](C)CCCCCC[C@H](O)C[C@H](O)[C@@H](C)N)OC(=O)C[C@@H](CC(O)=O)C(O)=O","-","2785","midnighter","published","inactive","-"
"CCC(CCC(C)=O)COC(=O)CCCCC(O)=O","-","2786","midnighter","published","inactive","-"
"NC(CC(O)=O)C(O)=O","-","2787","midnighter","published","inactive","-"
"BrCCCBr","-","2788","midnighter","published","inactive","-"
"CC(=O)C=C","-","2789","midnighter","published","active","-"
"CC1=CCC(=O)O1","-","2790","midnighter","published","inactive","-"
"NNC1=NC(=CS1)C1=CC=C(C=C1)N(=O)=O","-","2791","midnighter","published","active","-"
"CC1=CC=C(C=C1N)N(=O)=O","-","2792","midnighter","published","active","-"
"NC(CO)C(O)=O","-","2793","midnighter","published","inactive","-"
"OCC(O)=O","-","2794","midnighter","published","inactive","-"
"COC1=CC(=CC=C1N=NC1=CC(=C2C=CC=CC2=C1O)S(O)(=O)=O)C1=CC=C(N=NC2=CC(=C3C=CC=CC3=C2O)S(O)(=O)=O)C(OC)=C1","-","2795","midnighter","published","inactive","-"
"C1COCOC1","-","2796","midnighter","published","active","-"
"CC1=CN=C(C)C=N1","-","2797","midnighter","published","inactive","-"
"ClC1=CC2=C(C=CC=C2)C2=C1C=CC=C2","-","2798","midnighter","published","active","-"
"N1[C@H]2[C@@H]1C1=C(C3=CC=CC=C23)C2=C(C=CC=C2)C=C1","-","2799","midnighter","published","active","-"
"COC1=CC=C(\C=C\C)C=C1","-","2800","midnighter","published","inactive","-"
"OC1=CC2=C3C(=CC=CC3=C1N(=O)=O)C1=C2C=CC=C1","-","2801","midnighter","published","active","-"
"OC(=O)C1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1","-","2802","midnighter","published","inactive","-"
"CN(C)C1=NC2=C(C=CC3=C2C=CC=N3)N1C","-","2803","midnighter","published","active","-"
"CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12","-","2804","midnighter","published","inactive","-"
"CN1C=C2C=CC=C(C2=N1)N(=O)=O","-","2805","midnighter","published","active","-"
"C1=CC=C2C(=C1)C1=CC=CC3=C1C1=C2C=CC=C1C=C3","-","2806","midnighter","published","active","-"
"CC(=O)C1=CC(=CC2=C1CCC2(C)C)C(C)(C)C","-","2807","midnighter","published","inactive","-"
"CC(C)CCCCCOC(=O)C=C","-","2808","midnighter","published","inactive","-"
